manga_id,staff_name,occupation
86551,Vincent Zouzoulkovsky,Translator
86551,James Gaubatz,Letterer
86551,Damián Gaggero,Translator
86551,Miro,Translator
86551,Đan Ngô,Translator
85849,Sou Yayoi,Mangaka
85849,Sakura Ilgert,Translator
121565,NEMONE,Artist
121565,HONGDUCK,Writer
105388,Hitoma Iruma,Writer
105388,Nio Nakatani,Mangaka
105388,Jan Cash,Translator
105388,Vincent Castaneda,Not Recorded
105388,Yang He,Translator
86099,Yong-Seok Jo,Mangaka
41514,Kaoru Mori,Mangaka
41514,William Flanagan,Translator
41514,Yohan Leclerc,Translator
41514,Abigail Blackman,Letterer
41514,Roberta Tiberi,Translator
41514,Massimo Soumaré,Translator
41514,Sandro Cecchi,Translator
30904,Kazuo Koike,Writer
30904,Kazuo Koike,Lyricist
30904,Kazuo Koike,Scriptwriter
30904,Goseki Kojima,Mangaka
30904,Drik Sada,Translator
30904,Beatriz Poszar,Not Recorded
30904,Beth Kodama,Translator
30904,Beth Kodama,Illustrator
30904,Beth Kodama,Writer
30904,Geni Bigas,Not Recorded
30904,Yayoi Kagoshima,Not Recorded
30904,Gustavo Figueiredo,Letterer
30904,Joel Dias,Letterer
30904,Cezary Komorowicz,Translator
30904,Paweł Olejniczak,Translator
30904,Bruno Zago,Editor
30904,Ricardo Santana,Letterer 
30904,Danilo de Assis,Letterer
87383,You Shiina,Illustrator
87383,Miya Kazuki,Writer
87383,Quof,Not Recorded
87383,Meiru,Not Recorded
91170,Hajime Kamoshida,Writer
91170,Hajime Kamoshida,Scriptwriter
91170,Keiji Mizoguchi,Illustrator
91170,Andrew Cunningham,Translator
91170,cherixiu,Not Recorded
143722,NISIOISIN,Writer
143722,VOFAN,Artist
143722,Ko Ransom,Translator
132288,Keigo Shinzo,Mangaka
132288,Jan Cash,Translator
132288,Sylvain Chollet,Translator
105398,Seong-Rak Jang,Mangaka
105398,So-Ryeong Gi,Writer
105398,Chu-Gong,Writer
105398,Hyeon-Gun,Writer
105398,Abigail Blackman,Letterer
105398,Adrianna Jarzębowska,Translator
30756,Akimi Yoshida,Mangaka
30756,Marc Bernabé,Translator
30756,Rachel Thorn,Translator
30756,Pookie Rolf,Translator
30756,Carl Horn,Writer
30756,Carl Horn,Editor
30756,Akemi Wegmüller,Translator
30756,Brian Bitler,Not Recorded
30756,Avril DaStrada,Not Recorded
30756,Zachary Braverman,Translator
30756,Peter Averill,Not Recorded
30756,Mary Kelleher,Letterer
30756,Mary Kelleher,Touch-up Artist
30756,Cato,Not Recorded
30756,Laurence Belingard,Translator
30756,Anna Piechowiak,Translator
30102,Natsuki Takaya,Mangaka
30102,Alethea Nibley,Translator
30102,Sheldon Drzka,Translator
30102,Alexis Kirsch,Translator
30102,James Lee,Not Recorded
30102,Deron Bennett,Letterer
30102,Deron Bennett,Touch-up Artist
30102,Yoohae Yang,Letterer
30102,Yoohae Yang,Touch-up Artist
30102,Bowen Park,Letterer
30102,Bowen Park,Touch-up Artist
30102,Dongjin Oh,Letterer
30102,Dongjin Oh,Touch-up Artist
30102,Athena Nibley,Translator
30102,Sandra Nogués Graell,Translator
85134,Eiji Mikage,Writer
85134,Tetsuo,Illustrator
85134,Luke Baker,Not Recorded
85134,Thien Thanh,Translator
85134,Thuy Tram,Translator
85134,Maarubi,Translator
85134,Katarzyna Podlipska,Translator
51498,Ryukishi07,Writer
51498,Akitaka,Mangaka
51498,Stephen Paul,Translator
51498,Abigail Blackman,Letterer
33031,Jun Mochizuki,Mangaka
33031,Tomo Kimura,Translator
33031,Antje Bockel,Translator
33031,Ruyuha Kyouka,Translator
132144,LICO,Not Recorded
132144,Biga,Writer
99559,Takahiro,Writer
99559,BUNBUN,Illustrator
99559,Aoi Akashiro,Not Recorded
99559,D.K,Designer
99559,JWWorks,Designer
85850,Old Xian,Not Recorded
55515,Hirohiko Araki,Mangaka
55515,Satoshi Yamauchi,Not Recorded
30698,Yoshiyuki Sadamoto,Illustrator
30698,Yoshiyuki Sadamoto,Designer
30698,Yoshiyuki Sadamoto,Animator
30698,Hideaki Anno,Director
30698,David Ury,Translator
30698,John Werry,Translator
30698,William Flanagan,Translator
30698,Lillian Olsen,Translator
30698,Evan Galloway,Translator
30698,Mari Morimoto,Translator
30698,Drik Sada,Translator
30698,Erika Huang,Letterer
30698,Antje Bockel,Translator
30698,Miriam Tomi,Not Recorded
30698,Renata Leitão,Translator
30698,Bakayaro!,Letterer
30698,Rafał Rzepka,Translator
30698,Simon Hammar,Translator
30698,Paolo Buffet,Not Recorded
30698,Vincent Leone,Not Recorded
30698,Cassius Medaur,Editor
30698,Cassius Medaur,Translator
98842,AidaIro,Mangaka
98842,Tania Biswas,Touch-up Artist
98842,Tania Biswas,Letterer
98842,Alethea Nibley,Translator
98842,Nicole Dochych,Not Recorded
98842,Athena Nibley,Translator
98842,Benjamin Moro,Translator
98842,Jesse Moriarty,Letterer
98842,Davide Campari,Translator
98842,Kimberly Pham,Letterer
98842,Luciane Yasawa,Translator
98842,Selene Kanagawa,Not Recorded
98842,Độc giả,Translator
98842,Justyna Harasimiuk-Latoś,Translator
98842,Etsuko Tabuchi,Translator
98842,Florian Weitschies,Translator
94490,Katsuhisa Minami,Mangaka
94490,Thalia Sutton,Letterer
94490,Thalia Sutton,Editor
94490,Arbash Mughal,Letterer
94490,Adam Hirsch,Translator
85976,Kugane Maruyama,Writer
85976,so-bin,Illustrator
85976,Andrew Cunningham,Translator
85976,Emily Balistrieri,Not Recorded
85976,Edward Kondo,Translator
85976,Yoan Giraud,Not Recorded
85976,Anna Piechowiak,Translator
85976,Lucas dos Santos Cabral,Translator
35744,Taiyou Matsumoto,Mangaka
35744,Michael Arias,Not Recorded
35744,Deron Bennett,Letterer
35744,Deron Bennett,Touch-up Artist
35744,Eric Montesinos,Letterer
35744,Eric Montesinos,Touch-up Artist
35744,Julie Naruse,Translator
35744,Yoshiaki Naruse,Translator
35744,Juan Scassa,Translator
143842,NISIOISIN,Writer
143842,Take,Illustrator
136109,Kuzushiro,Mangaka
136109,Angélique Mariet,Translator
136109,KOSUKEN,Translator
101563,Mo Xiang Tong Xiu,Writer
101563,Luo Di Cheng Qiu,Not Recorded
101563,Karis Page,Letterer
101563,Meowmeow,Translator
86890,Shinichi Ishizuka,Not Recorded
86890,Daniel Komen,Translator
86890,Ludwig Sacramento,Letterer
86890,Luise Steggewentz,Translator
86890,Anne-Sophie Thevenon,Translator
86890,Anne Demars,Letterer
63327,Sui Ishida,Mangaka
63327,Edith  Belarra,Translator
63327,Joanna Kochanowska,Translator
63327,Roberto Pesci,Translator
63327,Fernando Mucioli,Voice Actor
63327,Akiko Indei,Translator
63327,Pierre Fernande,Translator
63327,Junpei Matsuo,Magazine Editor
63327,Dong-Uk Kang,Translator
63327,Karolina Dwornik,Translator
63327,Kouta Shugyo,Mangaka
63327,Diógenes Dih,Editor
63327,Diógenes Dih,Letterer
63327,Siyu Lai,Translator
30664,Katsuhiro Ootomo,Mangaka
30664,Katsuhiro Ootomo,Director
30664,Satoshi Kon,Director
30664,Satoshi Kon,Mangaka
30664,Yasumitsu Suetake,Designer
30664,Satoshi Takabatake,Designer
30664,Marc Bernabé,Translator
30664,Yoko Umezawa,Not Recorded
30664,Paweł Dybała,Translator
30664,Drik Sada,Translator
30664,Erika Huang,Letterer
30664,María Ferrer,Translator
30664,María Ferrer,Scriptwriter
30664,Sylvain Chollet,Translator
30664,Hinoko,Not Recorded
30664,Djamel Rabahi,Translator
30664,Bakayaro!,Letterer
30664,Alp İlkkurşun,Translator
30664,Cassius Medaur,Editor
30664,Cassius Medaur,Translator
86238,Kurone Mishima,Illustrator
86238,Natsume Akatsuki,Writer
86238,Kevin Steinbach,Translator
33006,Kei Sanbe,Mangaka
33006,Kei Sanbe,Illustrator
33006,Hirohiko Araki,Mangaka
33006,Nathan Collins,Not Recorded
33006,Karen Hayashida,Translator
33006,Hisashi Sasaki,Magazine Editor
33006,Pablo Tschopp,Translator
33006,Masato Naka,Mangaka
33006,Sascha Mandler,Translator
33006,Katsuhiko Kaito,Magazine Editor
33006,Kouji Kitahara,Illustrator
33006,Kouji Kitahara,Mangaka
33006,Danilo de Assis,Letterer
106726,Tsukumizu,Mangaka
74227,NISIOISIN,Writer
74227,VOFAN,Artist
74227,Daniel Joseph,Translator
51499,Ryukishi07,Writer
51499,Hinase Momoyama,Not Recorded
51499,Stephen Paul,Translator
51499,Abigail Blackman,Letterer
45547,Hideki Arai,Mangaka
45547,Patrick Honnoré,Translator
108251,Miku Morinaga,Mangaka
53390,Tatsuya Endou,Mangaka
53390,Hajime Isayama,Mangaka
53390,Yuusuke Nomura,Mangaka
53390,Kouhei Nagashii,Mangaka
53390,Kouta Sannomiya,Not Recorded
53390,Kyuu Takahata,Mangaka
53390,Shintarou Kawakubo,Producer
53390,Yuuji Kaba,Not Recorded
53390,Paweł Dybała,Translator
53390,Ko Ransom,Translator
53390,Claudia Peter,Translator
53390,Sylvain Chollet,Translator
53390,Erika Abreu,Translator
53390,Yifeng Zhang,Translator
53390,Diógenes Dih,Editor
53390,Diógenes Dih,Letterer
38157,Julietta Suzuki,Mangaka
38157,Tomo Kimura,Translator
38157,Ryouko Sekiguchi,Translator
38157,Isabelle Bovey,Letterer
30021,Takeshi Obata,Mangaka
30021,Tsugumi Ooba,Writer
30021,Kahiro Kyouda,Mangaka
30021,Ryou Ogawa,Mangaka
30021,Gia Cam Luc,Not Recorded
30021,Alexis Kirsch,Translator
30021,Marc Bernabé,Translator
30021,Eric Montesinos,Letterer
30021,Eric Montesinos,Touch-up Artist
30021,Tetsuichiro Miyaki,Translator
30021,Kay Hermann,Translator
30021,Myloo Anhmet,Not Recorded
30021,Paweł Dybała,Translator
30021,Pookie Rolf,Translator
30021,Giacomo Calorio,Translator
30021,Shinya Seto,Translator
30021,Kouji Yoshida,Magazine Editor
30021,Tatsunosuke Sonoda,Mangaka
30021,Kazushi Hinoki,Mangaka
30021,Kazushi Hinoki,Assistant
30021,Rica Sakata,Translator
30021,Nobuhiro Satou,Background Artist
30021,Hüseyin Erkin,Translator
30021,Kami Anani,Translator
30021,Cassius Medaur,Editor
30021,Cassius Medaur,Translator
30021,Marcelo Del Greco,Editor
30021,Marcelo Del Greco,Translator
103192,Asumiko Nakamura,Mangaka
103192,Ana Caro,Translator
103192,Jocelyne Allen,Translator
103192,Ray Steeves,Letterer
103192,Justine Mouron,Not Recorded
103192,Delphine Desusclade,Translator
87208,Yuuki Kamatani,Mangaka
87208,Ana Caro,Translator
87208,Jocelyne Allen,Translator
87208,Kaitlyn Wiley,Letterer
87208,Melissa Pennacchiotti,Translator
87208,Kinga Zielińska,Translator
87208,Alexandra Klepper,Translator
86355,Fuse,Writer
86355,Mitz Vah,Illustrator
86355,Kevin Gifford,Translator
86355,Chloé Bardan,Translator
39726,NISIOISIN,Writer
39726,Take,Illustrator
39726,Greg Moore,Translator
145163,Hajime Kamoshida,Writer
145163,Hajime Kamoshida,Scriptwriter
145163,Keiji Mizoguchi,Illustrator
145163,Andrew Cunningham,Translator
145163,Kasomphan Haruna,Not Recorded
118408,Gyeo-Eul Kwon,Writer
118408,Suol,Not Recorded
118408,Chiho Christie,Letterer
118408,David Odell,Translator
118408,Zuzanna Olszewska,Translator
118408,AH Cho,Translator
98370,Shou Harusono,Mangaka
98370,DK,Letterer
98370,Leighann Harvey,Translator
98370,Angélique Mariet,Translator
98370,Tom Bertrand,Letterer
98370,Blanche Delaborde,Translator
98370,Andrzej Matuszak,Translator
98370,Dominika Bieńkowska,Translator
66413,Masao Ootake,Mangaka
66413,Stephen Kohler,Translator
66413,Nathan Takase,Translator
37482,George Abe,Writer
37482,Masasumi Kakizaki,Mangaka
143763,NISIOISIN,Writer
143763,VOFAN,Artist
126399,Teki Yatsuda,Mangaka
126399,Susana Fernández García,Translator
117324,Bulangni,Mangaka
113533,Hazano Kazutake,Mangaka
113533,Hazano Kazutake,Illustrator
113533,Hanekoto,Illustrator
113533,Saeki-san,Writer
113533,Nicole Wilder,Translator
113533,Chaiyapruh Wutiboonwatana,Translator
113533,Không Chán,Translator
113533,Trân Trân,Translator
113533,Jiaxiang Lin,Translator
113533,Huining Guo,Translator
111189,Suu Morishita,Mangaka
111189,Christine Dashiell,Translator
111189,Lys Blakeslee,Letterer
111189,Carlo Vanstiphout,Letterer
111189,So-Hyeon Park,Translator
92550,Hitoma Iruma,Writer
92550,Nozomi Ousaka,Mangaka
92550,Nozomi Ousaka,Illustrator
92550,Nozomi Ousaka,Animator
92550,Shizue Kaneko,Animator
92550,Shizue Kaneko,Designer
92550,Raemz,Illustrator
92550,Molly Lee,Translator
92550,Cang Mao,Translator
85307,Kafka Asagiri,Mangaka
85307,Kafka Asagiri,Writer
85307,Kafka Asagiri,Scriptwriter
85307,Harukawa35,Mangaka
85307,Carlos Mingo,Translator
85307,Kevin Gifford,Translator
85307,Irene Telleria,Translator
85307,Lục Mịnh,Translator
85307,Karolina Dwornik,Translator
85307,Diógenes Dih,Editor
85307,Diógenes Dih,Letterer
33571,Nobuyuki Fukumoto,Mangaka
33571,Shuuhou Sato,Mangaka
31342,Ryougo Narita,Writer
31342,Katsumi Enami,Illustrator
31342,Taylor Engel,Translator
165131,Rifujin na Magonote,Writer
165131,Sirotaka,Illustrator
107521,Spoon,Artist
107521,Plutus,Writer
107521,Carolina Hernández Mendoza,Letterer
107521,Lauren Na,Translator
87217,Shinichi Sakamoto,Mangaka
87217,Masaki Shii,Mangaka
87217,Gemma Tarrés,Translator
87217,Masakatsu Adachi,Historian
87217,Takashi Yamaguchi,Mangaka
87217,Songyuu Kim,Magazine Editor
87217,Keisuke Tsunashima,Magazine Editor
68071,Satoshi Mizukami,Mangaka
68071,Jocelyne Allen,Translator
68071,Lys Blakeslee,Letterer
68071,Mikka Stifler,Translator
68071,Rachel Pierce,Letterer
33572,Nobuyuki Fukumoto,Mangaka
30042,Akira Toriyama,Mangaka
30042,Yuu Kondou,Not Recorded
30042,Kazuhiko Torishima,Director
30042,Lisa-Marie Pettersen Leira,Translator
30042,Marc Bernabé,Translator
30042,Dag Lønsjø,Translator
30042,Mari Morimoto,Translator
30042,Fédoua Lamodière,Translator
30042,Drik Sada,Translator
30042,Jürgen Seebeck,Translator
30042,Takashi Matsuyama,Not Recorded
30042,Geni Bigas,Not Recorded
30042,Bakayaro!,Letterer
30042,Alp İlkkurşun,Translator
30042,Rafał Rzepka,Translator
30042,Kiyoko Chappe,Not Recorded
30042,Yvan Jacquet,Not Recorded
30042,Fabrice Bras,Not Recorded
30042,Shiuya Tomimoto,Translator
30042,Bruno Zago,Editor
30042,Fuyuto Takeda,Not Recorded
30042,Cassius Medaur,Editor
30042,Cassius Medaur,Translator
145164,Hajime Kamoshida,Writer
145164,Hajime Kamoshida,Scriptwriter
145164,Keiji Mizoguchi,Illustrator
145164,Andrew Cunningham,Translator
145164,Kasomphan Haruna,Not Recorded
136807,Tatsuki Fujimoto,Mangaka
136807,Tokushige  Kawakatsu,Mangaka
136807,Reizou Aisu ,Mangaka
136807,Hanachika Toyama,Mangaka
136807,Sébastien Ludmann,Translator
136807,Amanda Haley,Translator
136807,Felipe Monte,Translator
136807,Snir Aharon,Not Recorded
136807,Sou Nishida,Mangaka
136807,Shihei Lin,Magazine Editor
136807,Hinoko,Not Recorded
136807,Anna Wrzesiak,Translator
136807,Ili Tenjou,Translator
136807,Zhichang Lin,Translator
123117,Kafka Asagiri,Mangaka
123117,Kafka Asagiri,Writer
123117,Kafka Asagiri,Scriptwriter
123117,Harukawa35,Mangaka
123117,Matthew Rutsohn,Translator
119174,Ji-Hun Jeong,Mangaka
86568,Jun Mochizuki,Mangaka
86568,Taylor Engel,Translator
86568,Fédoua Lamodière,Translator
86568,Morgan Hart,Letterer
86568,Bianca Pistillo,Letterer
86568,Gyeong-Hwa O,Translator
86568,Cordelia Suzuki,Translator
86568,Ruyuha Kyouka,Translator
86568,Martin Bachernegg,Translator
86036,Yuukou Osada,Not Recorded
86036,Kazuya Machida,Not Recorded
86036,Mizuki Yoda,Mangaka
74307,Akiko Higashimura,Mangaka
74307,Jenny McKeon,Translator
74307,Miyako Slocombe,Translator
74307,Lys Blakeslee,Letterer
74307,Miro,Translator
48200,Asumiko Nakamura,Mangaka
48200,Ana Caro,Translator
48200,Jocelyne Allen,Translator
48200,Ray Steeves,Letterer
48200,Delphine Desusclade,Translator
30399,Keiichi Shigusawa,Writer
30399,Kouhaku Kuroboshi,Illustrator
30214,Hajime Yatate,Not Recorded
30214,Yoshikazu Yasuhiko,Animator
30214,Yoshikazu Yasuhiko,Mangaka
30214,Yoshikazu Yasuhiko,Director
30214,Yoshiyuki Tomino,Director
30214,Yoshiyuki Tomino,Writer
30214,Yoshiyuki Tomino,Lyricist
30214,Kunio Okawara,Designer
30214,Melissa Tanaka,Translator
30214,María Ferrer,Translator
30214,María Ferrer,Scriptwriter
30214,Daniel Andreyev,Translator
171729,Aila Nagamine,Letterer
171729,inee,Mangaka
171729,Masaaki Fukushima,Translator
109921,Aruko,Mangaka
109921,Wataru Hinekure,Writer
109921,Jan Cash,Translator
109921,Inori Fukuda Trant,Not Recorded
109921,Fangxin Zhang,Translator
109921,Do Nguyen,Translator
86964,Yeong-Chan Hwang,Artist
86964,Carnby Kim,Writer
86964,Pil Hong,Not Recorded
86964,Min-Ho Kim,Mangaka
86964,mikki,Mangaka
86964,Seung-Hwan Kim,Mangaka
31325,Osamu Tezuka,Mangaka
31325,Osamu Tezuka,Director
31325,Osamu Tezuka,Animator
31325,Buichi Terasawa,Mangaka
31325,Frederik Schodt,Translator
31325,Marc Bernabé,Translator
31325,Edward Kondo,Translator
31325,Marcelo Del Greco,Editor
31325,Marcelo Del Greco,Translator
31325,Marcelo Naranjo,Editor
123125,Kafka Asagiri,Mangaka
123125,Kafka Asagiri,Writer
123125,Kafka Asagiri,Scriptwriter
123125,Harukawa35,Mangaka
123125,Matthew Rutsohn,Translator
108556,Tatsuya Endou,Mangaka
108556,Mafuyu Konishi,Mangaka
108556,Hikari Suehiru,Mangaka
108556,Itsuchi Yosuga,Mangaka
108556,Rina Mapa,Letterer
108556,Casey Loe,Translator
108556,Beatriz Poszar,Not Recorded
108556,Satoko Fujimoto,Translator
108556,Simona Stanzani,Translator
108556,Colin Milliken,Translator
108556,Cara Sanks,Not Recorded
108556,Lara Iacucci,Not Recorded
108556,Luciane Yasawa,Translator
108556,Chiara Antonelli,Touch-up Artist
108556,Chiara Antonelli,Letterer
108556,Paolo Gattone,Touch-up Artist
108556,Paolo Gattone,Letterer
108556,Selene Kanagawa,Not Recorded
108556,Nathalie Bougon,Touch-up Artist
108556,Sylvie Naddeo-Deloche,Letterer
108556,Shihei Lin,Magazine Editor
108556,Lasse Christiansen,Translator
108556,Phương Nga,Translator
108556,Amelia Lipko,Translator
108556,Inka,Translator
108556,Thiago Péres,Translator
108556,Alessio Ravazzani,Not Recorded
98544,Ryousuke Takeuchi,Writer
98544,Ryousuke Takeuchi,Mangaka
98544,Arthur Ignatius Conan Doyle,Writer
98544,Hikaru Miyoshi,Mangaka
98544,Carlos Mingo,Translator
98544,Annaliese Christman,Letterer
98544,Annaliese Christman,Touch-up Artist
98544,Irene Telleria,Translator
98544,Saa,Translator
98544,Agnieszka Zychma,Translator
87347,Natsuki Kizu,Mangaka
87347,Margot Maillac,Translator
87347,Thiago Nojiri,Translator
87347,Judit Moreno,Translator
87347,Anne Demars,Letterer
87347,Jean-François Lacherie,Not Recorded
87347,Tomasz Molski,Translator
50006,Type-Moon,Not Recorded
50006,Ryougo Narita,Writer
50006,Shizuki Morii,Illustrator
50006,Shizuki Morii,Mangaka
159441,Wasakbasak,Artist
159441,U-Ne Cho,Writer
159441,Hermod,Writer
159441,Lya Mayahi,Translator
159441,Douglas De Almeida,Editor
129574,Sui Ishida,Mangaka
108027,Shou Harusono,Mangaka
108027,Leighann Harvey,Translator
108027,Dominika Bieńkowska,Translator
108027,Zhu Zi,Translator
108027,Dayeun Kim,Not Recorded
101131,Mitsu Izumi,Mangaka
101131,Sakura Ilgert,Translator
101131,Anna Koike,Translator
101131,Chuanyu Wei,Translator
99324,Osamu Nishi,Mangaka
99324,Jacqueline Fung,Translator
99324,Yohan Leclerc,Translator
99324,Ajani Oloye,Translator
99324,Liên Vũ,Translator
99324,Martyna Zdonek,Translator
99324,Dariusz Latoś,Translator
99324,Nicole Roderick,Letterer
99324,Xinzhang Du,Translator
99324,Kaichun Chen,Translator
99324,Reona Nishiyama,Not Recorded
98351,Afro,Mangaka
98351,Amber Tamosaitis,Translator
98351,Yohan Leclerc,Translator
98351,Bianca Pistillo,Letterer
98351,DK,Letterer
98351,D. Kim,Letterer
98351,Katarzyna Nishioka,Translator
98351,Stefanie Probst,Translator
98351,Kaichun Chen,Translator
33299,Keito Koume,Mangaka
33299,Isuna Hasekura,Writer
33299,Juu Ayakura,Illustrator
33299,Juu Ayakura,Designer
33299,Lys Blakeslee,Letterer
33299,Alexis Eckerman,Letterer
33299,Paul Starr,Translator
33299,Jeremiah Bourque,Translator
33299,Terri Delgado,Letterer
33299,Gemma Tarrés,Translator
33299,Víctor Gomà,Translator
33299,Jasmine Bernhardt,Translator
33299,Songyan Wu,Translator
33299,ALATA,Translator
33082,Keiichi Arawi,Mangaka
33082,Jenny McKeon,Translator
177706,Hyeon-Min Lee,Mangaka
177706,Soulpung,Writer
177706,An Lee,Artist
177706,Ga Nara,Writer
149544,Ajani Oloye,Translator
149544,Sumiko Arai,Mangaka
149544,Carina Dallmeier,Translator
149544,Agnieszka Zychma,Translator
149544,Nuria Cimas Pita,Translator
149544,Yuanyou Ye,Translator
149544,Morgane Paviot,Not Recorded
132029,Tooru Kuramori,Mangaka
132029,Yukinobu Tatsu,Mangaka
132029,John Werry,Translator
132029,Kumar Sivasubramanian,Translator
132029,Brandon Bovia,Letterer
132029,Felipe Monte,Translator
132029,Sylvain Chollet,Translator
132029,Sara Linsley,Letterer
132029,Jürgen Seebeck,Translator
132029,Andrea Bernal Asensio,Translator
132029,Shihei Lin,Magazine Editor
132029,Hinoko,Not Recorded
132029,Sonickun,Translator
132029,Hajime Yamamoto,Mangaka
132029,Anna Koike,Translator
132029,Atsuka Yamagata,Mangaka
132029,Pierre Valls,Not Recorded
132029,Kyla Aiko,Letterer
132029,André Paz,Translator
132029,Charmita,Not Recorded
132029,Lieny,Translator
110473,Makoto Ojiro,Mangaka
110473,Óscar Tejero,Translator
110473,Studio Charon,Not Recorded
110473,Florent Gorges,Translator
110473,Nadja Stutterheim,Voice Actor
110473,Nadja Stutterheim,Translator
110473,Tomasz Molski,Translator
108551,Yumi Tamura,Mangaka
108551,Patrick Honnoré,Translator
108551,Yukari Maeda,Translator
108551,Aila Nagamine,Letterer
108551,Caroline Winzenried,Translator
108551,Tony Tran,Translator
108551,Weijin Li,Translator
108428,Touzai,Illustrator
108428,Daisuke Aizawa,Writer
108428,Nathaniel Thrasher,Translator
108428,Kristi Fernandez,Translator
108428,Ka Bi Shou,Translator
99609,Izumi Kirihara,Mangaka
99609,Yoru Sumino,Writer
99609,Beni Axia Conrad,Translator
99609,Michala Kropáčková,Translator
99609,Katarzyna Nishioka,Translator
99609,Yuko Keller,Translator
97298,Akiko Takase,Animator
97298,Akiko Takase,Designer
97298,Kana Akatsuki,Writer
85611,Sui Ishida,Mangaka
85611,Edith  Belarra,Translator
85611,Fernando Mucioli,Voice Actor
85611,Akiko Indei,Translator
85611,Dong-Uk Kang,Translator
85611,Karolina Dwornik,Translator
85611,Siyu Lai,Translator
47051,Satsuki Yoshino,Mangaka
47051,Lys Blakeslee,Letterer
47051,Krista Shipley,Translator
47051,Thanh Huong,Translator
41327,Shinobu Kaitani,Mangaka
33083,Nagaru Tanigawa,Writer
33083,Noizi Itou,Illustrator
33083,Noizi Itou,Designer
33083,Chris Pai,Translator
168843,Jinze Yuchi,Not Recorded
168843,Maomao Tou,Artist
168843,Yi Shi Si Zhou,Writer
168843,Yi'er Jin,Writer
168843,Charlie Robinson,Translator
168843,Ann Gree,Editor
113891,Kazuma Kamachi,Writer
113891,Kiyotaka Haimura,Illustrator
104241,Tamifull,Mangaka
33649,Type-Moon,Not Recorded
33649,Kinoko Nasu,Writer
33649,Tomotaka Takeuchi,Designer
33649,Tomotaka Takeuchi,Illustrator
33649,Nitro Plus,Not Recorded
33649,Gen Urobuchi,Writer
33649,Gen Urobuchi,Scriptwriter
33649,Dariusz Latoś,Translator
33573,Nobuyuki Fukumoto,Mangaka
31218,Nobuyuki Fukumoto,Mangaka
31218,Shuuhou Sato,Mangaka
31183,Mitsuru Adachi,Mangaka
31183,Lillian Olsen,Translator
31183,Ralph Yamada,Not Recorded
30660,Riyoko Ikeda,Mangaka
30660,Frederik Schodt,Translator
30660,Thibaud Desbief,Translator
30660,Misato Raillard,Translator
30660,Eric Montesinos,Letterer
30660,Eric Montesinos,Touch-up Artist
30660,Mari Morimoto,Translator
30660,Verónica Calafell,Translator
30660,Yasuko Tojo,Translator
30658,Hiroaki Samura,Mangaka
30658,Marc Bernabé,Translator
30658,Terje Nordberg,Not Recorded
30658,Dana Lewis,Translator
30658,Drik Sada,Translator
30658,Miriam Tomi,Not Recorded
30658,Thiago Nojiri,Translator
30658,Wayne Truman,Not Recorded
30658,Toren Smith,Translator
30658,Tomasz Molski,Translator
30658,Maciej Murzyniec,Translator
30658,Cezary Komorowicz,Translator
168509,Seok-Chan Jeong,Mangaka
143079,Jacqueline Fung,Translator
143079,Moyori Mori,Mangaka
143079,Anne Klink,Translator
143079,Emelia Baum,Editor
134191,sunkki,Mangaka
116219,Kaya Azuma,Not Recorded
116219,Agnieszka Zychma,Translator
105747,Izumi Kirihara,Mangaka
105747,Yoru Sumino,Writer
105747,Rina Mapa,Letterer
105747,Beni Axia Conrad,Translator
105747,Martin Gericke,Translator
45306,Taiyou Matsumoto,Mangaka
45306,Issei Eifuku,Not Recorded
45306,Marc Bernabé,Translator
45306,Thibaud Desbief,Translator
45306,Hongyan Huang,Translator
30974,Yumi Tamura,Mangaka
30974,Misato Raillard,Translator
30974,Eric Montesinos,Letterer
30974,Eric Montesinos,Touch-up Artist
30974,Les Travaux d'Hercule,Not Recorded
30974,Nika Hashiguchi,Translator
30974,Richard Schicke,Translator
30974,Suyun Tu,Translator
30936,Hideo Yamamoto,Mangaka
30936,Rina Mapa,Letterer
30936,Drik Sada,Translator
30936,Cerridwyn Graffham,Translator
146749,Ryukishi07,Writer
146749,Tomohi,Mangaka
146749,Tomohi,Illustrator
128067,Neida,Not Recorded
128067,No-A Sin,Writer
128067,Bill K,Not Recorded
109206,Inori.,Writer
109206,Hanagata,Illustrator
109206,Jenn Yamazaki,Translator
109206,Yumechika,Translator
109206,Kazari,Translator
109206,Kevin Ishizaka,Translator
109206,Sumeragi Ui,Translator
109206,Yongxin Lai,Translator
101311,Hiromu Arakawa,Mangaka
101311,Hiro Mashima,Mangaka
101311,Hiro Mashima,Artist
101311,Ken Akamatsu,Mangaka
101311,Ito Oogure,Mangaka
101311,Aki Shimizu,Mangaka
101311,Yuu Aida,Mangaka
101311,Ema Tooyama,Mangaka
101311,Yuki Urushibara,Mangaka
101311,Nao Akinari,Mangaka
